shape,boxes,labels,models,obbs,ops,part_mesh_indices,syms
Bag_55,dropbox/Bag/boxes/55.mat,dropbox/Bag/labels/55.mat,dropbox/Bag/models/8986.obj,dropbox/Bag/obbs/8986.obb,dropbox/Bag/ops/55.mat,dropbox/Bag/part mesh indices/55.mat,dropbox/Bag/syms/55.mat
Bag_56,dropbox/Bag/boxes/56.mat,dropbox/Bag/labels/56.mat,dropbox/Bag/models/8996.obj,dropbox/Bag/obbs/8996.obb,dropbox/Bag/ops/56.mat,dropbox/Bag/part mesh indices/56.mat,dropbox/Bag/syms/56.mat
Bag_57,dropbox/Bag/boxes/57.mat,dropbox/Bag/labels/57.mat,dropbox/Bag/models/9001.obj,dropbox/Bag/obbs/9001.obb,dropbox/Bag/ops/57.mat,dropbox/Bag/part mesh indices/57.mat,dropbox/Bag/syms/57.mat
Bag_58,dropbox/Bag/boxes/58.mat,dropbox/Bag/labels/58.mat,dropbox/Bag/models/9009.obj,dropbox/Bag/obbs/9009.obb,dropbox/Bag/ops/58.mat,dropbox/Bag/part mesh indices/58.mat,dropbox/Bag/syms/58.mat
Bag_59,dropbox/Bag/boxes/59.mat,dropbox/Bag/labels/59.mat,dropbox/Bag/models/9012.obj,dropbox/Bag/obbs/9012.obb,dropbox/Bag/ops/59.mat,dropbox/Bag/part mesh indices/59.mat,dropbox/Bag/syms/59.mat
Bag_6,dropbox/Bag/boxes/6.mat,dropbox/Bag/labels/6.mat,dropbox/Bag/models/13216.obj,dropbox/Bag/obbs/13216.obb,dropbox/Bag/ops/6.mat,dropbox/Bag/part mesh indices/6.mat,dropbox/Bag/syms/6.mat
Bag_60,dropbox/Bag/boxes/60.mat,dropbox/Bag/labels/60.mat,dropbox/Bag/models/9021.obj,dropbox/Bag/obbs/9021.obb,dropbox/Bag/ops/60.mat,dropbox/Bag/part mesh indices/60.mat,dropbox/Bag/syms/60.mat
Bag_61,dropbox/Bag/boxes/61.mat,dropbox/Bag/labels/61.mat,dropbox/Bag/models/9029.obj,dropbox/Bag/obbs/9029.obb,dropbox/Bag/ops/61.mat,dropbox/Bag/part mesh indices/61.mat,dropbox/Bag/syms/61.mat
Bag_62,dropbox/Bag/boxes/62.mat,dropbox/Bag/labels/62.mat,dropbox/Bag/models/9034.obj,dropbox/Bag/obbs/9034.obb,dropbox/Bag/ops/62.mat,dropbox/Bag/part mesh indices/62.mat,dropbox/Bag/syms/62.mat
Bag_63,dropbox/Bag/boxes/63.mat,dropbox/Bag/labels/63.mat,dropbox/Bag/models/9039.obj,dropbox/Bag/obbs/9039.obb,dropbox/Bag/ops/63.mat,dropbox/Bag/part mesh indices/63.mat,dropbox/Bag/syms/63.mat
Bag_64,dropbox/Bag/boxes/64.mat,dropbox/Bag/labels/64.mat,dropbox/Bag/models/9047.obj,dropbox/Bag/obbs/9047.obb,dropbox/Bag/ops/64.mat,dropbox/Bag/part mesh indices/64.mat,dropbox/Bag/syms/64.mat
Bag_65,dropbox/Bag/boxes/65.mat,dropbox/Bag/labels/65.mat,dropbox/Bag/models/9052.obj,dropbox/Bag/obbs/9052.obb,dropbox/Bag/ops/65.mat,dropbox/Bag/part mesh indices/65.mat,dropbox/Bag/syms/65.mat
Bag_66,dropbox/Bag/boxes/66.mat,dropbox/Bag/labels/66.mat,dropbox/Bag/models/9058.obj,dropbox/Bag/obbs/9058.obb,dropbox/Bag/ops/66.mat,dropbox/Bag/part mesh indices/66.mat,dropbox/Bag/syms/66.mat
Bag_67,dropbox/Bag/boxes/67.mat,dropbox/Bag/labels/67.mat,dropbox/Bag/models/9060.obj,dropbox/Bag/obbs/9060.obb,dropbox/Bag/ops/67.mat,dropbox/Bag/part mesh indices/67.mat,dropbox/Bag/syms/67.mat
Bag_68,dropbox/Bag/boxes/68.mat,dropbox/Bag/labels/68.mat,dropbox/Bag/models/9063.obj,dropbox/Bag/obbs/9063.obb,dropbox/Bag/ops/68.mat,dropbox/Bag/part mesh indices/68.mat,dropbox/Bag/syms/68.mat
Bag_69,dropbox/Bag/boxes/69.mat,dropbox/Bag/labels/69.mat,dropbox/Bag/models/9066.obj,dropbox/Bag/obbs/9066.obb,dropbox/Bag/ops/69.mat,dropbox/Bag/part mesh indices/69.mat,dropbox/Bag/syms/69.mat
Bag_7,dropbox/Bag/boxes/7.mat,dropbox/Bag/labels/7.mat,dropbox/Bag/models/13218.obj,dropbox/Bag/obbs/13218.obb,dropbox/Bag/ops/7.mat,dropbox/Bag/part mesh indices/7.mat,dropbox/Bag/syms/7.mat
Bag_70,dropbox/Bag/boxes/70.mat,dropbox/Bag/labels/70.mat,dropbox/Bag/models/9067.obj,dropbox/Bag/obbs/9067.obb,dropbox/Bag/ops/70.mat,dropbox/Bag/part mesh indices/70.mat,dropbox/Bag/syms/70.mat
Bag_71,dropbox/Bag/boxes/71.mat,dropbox/Bag/labels/71.mat,dropbox/Bag/models/9069.obj,dropbox/Bag/obbs/9069.obb,dropbox/Bag/ops/71.mat,dropbox/Bag/part mesh indices/71.mat,dropbox/Bag/syms/71.mat
Bag_72,dropbox/Bag/boxes/72.mat,dropbox/Bag/labels/72.mat,dropbox/Bag/models/9074.obj,dropbox/Bag/obbs/9074.obb,dropbox/Bag/ops/72.mat,dropbox/Bag/part mesh indices/72.mat,dropbox/Bag/syms/72.mat
Bag_73,dropbox/Bag/boxes/73.mat,dropbox/Bag/labels/73.mat,dropbox/Bag/models/9077.obj,dropbox/Bag/obbs/9077.obb,dropbox/Bag/ops/73.mat,dropbox/Bag/part mesh indices/73.mat,dropbox/Bag/syms/73.mat
Bag_74,dropbox/Bag/boxes/74.mat,dropbox/Bag/labels/74.mat,dropbox/Bag/models/9078.obj,dropbox/Bag/obbs/9078.obb,dropbox/Bag/ops/74.mat,dropbox/Bag/part mesh indices/74.mat,dropbox/Bag/syms/74.mat
Bag_75,dropbox/Bag/boxes/75.mat,dropbox/Bag/labels/75.mat,dropbox/Bag/models/9079.obj,dropbox/Bag/obbs/9079.obb,dropbox/Bag/ops/75.mat,dropbox/Bag/part mesh indices/75.mat,dropbox/Bag/syms/75.mat
Bag_76,dropbox/Bag/boxes/76.mat,dropbox/Bag/labels/76.mat,dropbox/Bag/models/9080.obj,dropbox/Bag/obbs/9080.obb,dropbox/Bag/ops/76.mat,dropbox/Bag/part mesh indices/76.mat,dropbox/Bag/syms/76.mat
Bag_77,dropbox/Bag/boxes/77.mat,dropbox/Bag/labels/77.mat,dropbox/Bag/models/9081.obj,dropbox/Bag/obbs/9081.obb,dropbox/Bag/ops/77.mat,dropbox/Bag/part mesh indices/77.mat,dropbox/Bag/syms/77.mat
Bag_78,dropbox/Bag/boxes/78.mat,dropbox/Bag/labels/78.mat,dropbox/Bag/models/9086.obj,dropbox/Bag/obbs/9086.obb,dropbox/Bag/ops/78.mat,dropbox/Bag/part mesh indices/78.mat,dropbox/Bag/syms/78.mat
Bag_79,dropbox/Bag/boxes/79.mat,dropbox/Bag/labels/79.mat,dropbox/Bag/models/9087.obj,dropbox/Bag/obbs/9087.obb,dropbox/Bag/ops/79.mat,dropbox/Bag/part mesh indices/79.mat,dropbox/Bag/syms/79.mat
Bag_8,dropbox/Bag/boxes/8.mat,dropbox/Bag/labels/8.mat,dropbox/Bag/models/13220.obj,dropbox/Bag/obbs/13220.obb,dropbox/Bag/ops/8.mat,dropbox/Bag/part mesh indices/8.mat,dropbox/Bag/syms/8.mat
Bag_80,dropbox/Bag/boxes/80.mat,dropbox/Bag/labels/80.mat,dropbox/Bag/models/9090.obj,dropbox/Bag/obbs/9090.obb,dropbox/Bag/ops/80.mat,dropbox/Bag/part mesh indices/80.mat,dropbox/Bag/syms/80.mat
Bag_81,dropbox/Bag/boxes/81.mat,dropbox/Bag/labels/81.mat,dropbox/Bag/models/9091.obj,dropbox/Bag/obbs/9091.obb,dropbox/Bag/ops/81.mat,dropbox/Bag/part mesh indices/81.mat,dropbox/Bag/syms/81.mat
Bag_82,dropbox/Bag/boxes/82.mat,dropbox/Bag/labels/82.mat,dropbox/Bag/models/9096.obj,dropbox/Bag/obbs/9096.obb,dropbox/Bag/ops/82.mat,dropbox/Bag/part mesh indices/82.mat,dropbox/Bag/syms/82.mat
Bag_83,dropbox/Bag/boxes/83.mat,dropbox/Bag/labels/83.mat,dropbox/Bag/models/9105.obj,dropbox/Bag/obbs/9105.obb,dropbox/Bag/ops/83.mat,dropbox/Bag/part mesh indices/83.mat,dropbox/Bag/syms/83.mat
Bag_84,dropbox/Bag/boxes/84.mat,dropbox/Bag/labels/84.mat,dropbox/Bag/models/9123.obj,dropbox/Bag/obbs/9123.obb,dropbox/Bag/ops/84.mat,dropbox/Bag/part mesh indices/84.mat,dropbox/Bag/syms/84.mat
Bag_85,dropbox/Bag/boxes/85.mat,dropbox/Bag/labels/85.mat,dropbox/Bag/models/9125.obj,dropbox/Bag/obbs/9125.obb,dropbox/Bag/ops/85.mat,dropbox/Bag/part mesh indices/85.mat,dropbox/Bag/syms/85.mat
Bag_86,dropbox/Bag/boxes/86.mat,dropbox/Bag/labels/86.mat,dropbox/Bag/models/9126.obj,dropbox/Bag/obbs/9126.obb,dropbox/Bag/ops/86.mat,dropbox/Bag/part mesh indices/86.mat,dropbox/Bag/syms/86.mat
Bag_87,dropbox/Bag/boxes/87.mat,dropbox/Bag/labels/87.mat,dropbox/Bag/models/9129.obj,dropbox/Bag/obbs/9129.obb,dropbox/Bag/ops/87.mat,dropbox/Bag/part mesh indices/87.mat,dropbox/Bag/syms/87.mat
Bag_88,dropbox/Bag/boxes/88.mat,dropbox/Bag/labels/88.mat,dropbox/Bag/models/9133.obj,dropbox/Bag/obbs/9133.obb,dropbox/Bag/ops/88.mat,dropbox/Bag/part mesh indices/88.mat,dropbox/Bag/syms/88.mat
Bag_89,dropbox/Bag/boxes/89.mat,dropbox/Bag/labels/89.mat,dropbox/Bag/models/9136.obj,dropbox/Bag/obbs/9136.obb,dropbox/Bag/ops/89.mat,dropbox/Bag/part mesh indices/89.mat,dropbox/Bag/syms/89.mat
Bag_9,dropbox/Bag/boxes/9.mat,dropbox/Bag/labels/9.mat,dropbox/Bag/models/13221.obj,dropbox/Bag/obbs/13221.obb,dropbox/Bag/ops/9.mat,dropbox/Bag/part mesh indices/9.mat,dropbox/Bag/syms/9.mat
Bag_90,dropbox/Bag/boxes/90.mat,dropbox/Bag/labels/90.mat,dropbox/Bag/models/9138.obj,dropbox/Bag/obbs/9138.obb,dropbox/Bag/ops/90.mat,dropbox/Bag/part mesh indices/90.mat,dropbox/Bag/syms/90.mat
Bag_91,dropbox/Bag/boxes/91.mat,dropbox/Bag/labels/91.mat,dropbox/Bag/models/9139.obj,dropbox/Bag/obbs/9139.obb,dropbox/Bag/ops/91.mat,dropbox/Bag/part mesh indices/91.mat,dropbox/Bag/syms/91.mat
Bag_92,dropbox/Bag/boxes/92.mat,dropbox/Bag/labels/92.mat,dropbox/Bag/models/9143.obj,dropbox/Bag/obbs/9143.obb,dropbox/Bag/ops/92.mat,dropbox/Bag/part mesh indices/92.mat,dropbox/Bag/syms/92.mat
Bag_93,dropbox/Bag/boxes/93.mat,dropbox/Bag/labels/93.mat,dropbox/Bag/models/9144.obj,dropbox/Bag/obbs/9144.obb,dropbox/Bag/ops/93.mat,dropbox/Bag/part mesh indices/93.mat,dropbox/Bag/syms/93.mat
Bag_94,dropbox/Bag/boxes/94.mat,dropbox/Bag/labels/94.mat,dropbox/Bag/models/9158.obj,dropbox/Bag/obbs/9158.obb,dropbox/Bag/ops/94.mat,dropbox/Bag/part mesh indices/94.mat,dropbox/Bag/syms/94.mat
Bag_95,dropbox/Bag/boxes/95.mat,dropbox/Bag/labels/95.mat,dropbox/Bag/models/9160.obj,dropbox/Bag/obbs/9160.obb,dropbox/Bag/ops/95.mat,dropbox/Bag/part mesh indices/95.mat,dropbox/Bag/syms/95.mat
Bag_96,dropbox/Bag/boxes/96.mat,dropbox/Bag/labels/96.mat,dropbox/Bag/models/9173.obj,dropbox/Bag/obbs/9173.obb,dropbox/Bag/ops/96.mat,dropbox/Bag/part mesh indices/96.mat,dropbox/Bag/syms/96.mat
Bag_97,dropbox/Bag/boxes/97.mat,dropbox/Bag/labels/97.mat,dropbox/Bag/models/9174.obj,dropbox/Bag/obbs/9174.obb,dropbox/Bag/ops/97.mat,dropbox/Bag/part mesh indices/97.mat,dropbox/Bag/syms/97.mat
Bag_98,dropbox/Bag/boxes/98.mat,dropbox/Bag/labels/98.mat,dropbox/Bag/models/9176.obj,dropbox/Bag/obbs/9176.obb,dropbox/Bag/ops/98.mat,dropbox/Bag/part mesh indices/98.mat,dropbox/Bag/syms/98.mat
Bag_99,dropbox/Bag/boxes/99.mat,dropbox/Bag/labels/99.mat,dropbox/Bag/models/9178.obj,dropbox/Bag/obbs/9178.obb,dropbox/Bag/ops/99.mat,dropbox/Bag/part mesh indices/99.mat,dropbox/Bag/syms/99.mat
Bottle_1,dropbox/Bottle/boxes/1.mat,dropbox/Bottle/labels/1.mat,dropbox/Bottle/models/3380.obj,dropbox/Bottle/obbs/3380.obb,dropbox/Bottle/ops/1.mat,dropbox/Bottle/part mesh indices/1.mat,dropbox/Bottle/syms/1.mat
Bottle_10,dropbox/Bottle/boxes/10.mat,dropbox/Bottle/labels/10.mat,dropbox/Bottle/models/3416.obj,dropbox/Bottle/obbs/3416.obb,dropbox/Bottle/ops/10.mat,dropbox/Bottle/part mesh indices/10.mat,dropbox/Bottle/syms/10.mat
Bottle_100,dropbox/Bottle/boxes/100.mat,dropbox/Bottle/labels/100.mat,dropbox/Bottle/models/3593.obj,dropbox/Bottle/obbs/3593.obb,dropbox/Bottle/ops/100.mat,dropbox/Bottle/part mesh indices/100.mat,dropbox/Bottle/syms/100.mat
Bottle_101,dropbox/Bottle/boxes/101.mat,dropbox/Bottle/labels/101.mat,dropbox/Bottle/models/3594.obj,dropbox/Bottle/obbs/3594.obb,dropbox/Bottle/ops/101.mat,dropbox/Bottle/part mesh indices/101.mat,dropbox/Bottle/syms/101.mat
Bottle_102,dropbox/Bottle/boxes/102.mat,dropbox/Bottle/labels/102.mat,dropbox/Bottle/models/3595.obj,dropbox/Bottle/obbs/3595.obb,dropbox/Bottle/ops/102.mat,dropbox/Bottle/part mesh indices/102.mat,dropbox/Bottle/syms/102.mat
Bottle_103,dropbox/Bottle/boxes/103.mat,dropbox/Bottle/labels/103.mat,dropbox/Bottle/models/3596.obj,dropbox/Bottle/obbs/3596.obb,dropbox/Bottle/ops/103.mat,dropbox/Bottle/part mesh indices/103.mat,dropbox/Bottle/syms/103.mat
Bottle_104,dropbox/Bottle/boxes/104.mat,dropbox/Bottle/labels/104.mat,dropbox/Bottle/models/3597.obj,dropbox/Bottle/obbs/3597.obb,dropbox/Bottle/ops/104.mat,dropbox/Bottle/part mesh indices/104.mat,dropbox/Bottle/syms/104.mat
Bottle_105,dropbox/Bottle/boxes/105.mat,dropbox/Bottle/labels/105.mat,dropbox/Bottle/models/3598.obj,dropbox/Bottle/obbs/3598.obb,dropbox/Bottle/ops/105.mat,dropbox/Bottle/part mesh indices/105.mat,dropbox/Bottle/syms/105.mat
Bottle_106,dropbox/Bottle/boxes/106.mat,dropbox/Bottle/labels/106.mat,dropbox/Bottle/models/3599.obj,dropbox/Bottle/obbs/3599.obb,dropbox/Bottle/ops/106.mat,dropbox/Bottle/part mesh indices/106.mat,dropbox/Bottle/syms/106.mat
Bottle_107,dropbox/Bottle/boxes/107.mat,dropbox/Bottle/labels/107.mat,dropbox/Bottle/models/3600.obj,dropbox/Bottle/obbs/3600.obb,dropbox/Bottle/ops/107.mat,dropbox/Bottle/part mesh indices/107.mat,dropbox/Bottle/syms/107.mat
Bottle_108,dropbox/Bottle/boxes/108.mat,dropbox/Bottle/labels/108.mat,dropbox/Bottle/models/3601.obj,dropbox/Bottle/obbs/3601.obb,dropbox/Bottle/ops/108.mat,dropbox/Bottle/part mesh indices/108.mat,dropbox/Bottle/syms/108.mat
Bottle_109,dropbox/Bottle/boxes/109.mat,dropbox/Bottle/labels/109.mat,dropbox/Bottle/models/3602.obj,dropbox/Bottle/obbs/3602.obb,dropbox/Bottle/ops/109.mat,dropbox/Bottle/part mesh indices/109.mat,dropbox/Bottle/syms/109.mat
Bottle_11,dropbox/Bottle/boxes/11.mat,dropbox/Bottle/labels/11.mat,dropbox/Bottle/models/3418.obj,dropbox/Bottle/obbs/3418.obb,dropbox/Bottle/ops/11.mat,dropbox/Bottle/part mesh indices/11.mat,dropbox/Bottle/syms/11.mat
Bottle_110,dropbox/Bottle/boxes/110.mat,dropbox/Bottle/labels/110.mat,dropbox/Bottle/models/3603.obj,dropbox/Bottle/obbs/3603.obb,dropbox/Bottle/ops/110.mat,dropbox/Bottle/part mesh indices/110.mat,dropbox/Bottle/syms/110.mat
Bottle_111,dropbox/Bottle/boxes/111.mat,dropbox/Bottle/labels/111.mat,dropbox/Bottle/models/3604.obj,dropbox/Bottle/obbs/3604.obb,dropbox/Bottle/ops/111.mat,dropbox/Bottle/part mesh indices/111.mat,dropbox/Bottle/syms/111.mat
Bottle_112,dropbox/Bottle/boxes/112.mat,dropbox/Bottle/labels/112.mat,dropbox/Bottle/models/3605.obj,dropbox/Bottle/obbs/3605.obb,dropbox/Bottle/ops/112.mat,dropbox/Bottle/part mesh indices/112.mat,dropbox/Bottle/syms/112.mat
Bottle_113,dropbox/Bottle/boxes/113.mat,dropbox/Bottle/labels/113.mat,dropbox/Bottle/models/3606.obj,dropbox/Bottle/obbs/3606.obb,dropbox/Bottle/ops/113.mat,dropbox/Bottle/part mesh indices/113.mat,dropbox/Bottle/syms/113.mat
Bottle_114,dropbox/Bottle/boxes/114.mat,dropbox/Bottle/labels/114.mat,dropbox/Bottle/models/3607.obj,dropbox/Bottle/obbs/3607.obb,dropbox/Bottle/ops/114.mat,dropbox/Bottle/part mesh indices/114.mat,dropbox/Bottle/syms/114.mat
Bottle_115,dropbox/Bottle/boxes/115.mat,dropbox/Bottle/labels/115.mat,dropbox/Bottle/models/3608.obj,dropbox/Bottle/obbs/3608.obb,dropbox/Bottle/ops/115.mat,dropbox/Bottle/part mesh indices/115.mat,dropbox/Bottle/syms/115.mat
Bottle_116,dropbox/Bottle/boxes/116.mat,dropbox/Bottle/labels/116.mat,dropbox/Bottle/models/3609.obj,dropbox/Bottle/obbs/3609.obb,dropbox/Bottle/ops/116.mat,dropbox/Bottle/part mesh indices/116.mat,dropbox/Bottle/syms/116.mat
Bottle_117,dropbox/Bottle/boxes/117.mat,dropbox/Bottle/labels/117.mat,dropbox/Bottle/models/3610.obj,dropbox/Bottle/obbs/3610.obb,dropbox/Bottle/ops/117.mat,dropbox/Bottle/part mesh indices/117.mat,dropbox/Bottle/syms/117.mat
Bottle_118,dropbox/Bottle/boxes/118.mat,dropbox/Bottle/labels/118.mat,dropbox/Bottle/models/3611.obj,dropbox/Bottle/obbs/3611.obb,dropbox/Bottle/ops/118.mat,dropbox/Bottle/part mesh indices/118.mat,dropbox/Bottle/syms/118.mat
Bottle_119,dropbox/Bottle/boxes/119.mat,dropbox/Bottle/labels/119.mat,dropbox/Bottle/models/3612.obj,dropbox/Bottle/obbs/3612.obb,dropbox/Bottle/ops/119.mat,dropbox/Bottle/part mesh indices/119.mat,dropbox/Bottle/syms/119.mat
Bottle_12,dropbox/Bottle/boxes/12.mat,dropbox/Bottle/labels/12.mat,dropbox/Bottle/models/3422.obj,dropbox/Bottle/obbs/3422.obb,dropbox/Bottle/ops/12.mat,dropbox/Bottle/part mesh indices/12.mat,dropbox/Bottle/syms/12.mat
Bottle_120,dropbox/Bottle/boxes/120.mat,dropbox/Bottle/labels/120.mat,dropbox/Bottle/models/3613.obj,dropbox/Bottle/obbs/3613.obb,dropbox/Bottle/ops/120.mat,dropbox/Bottle/part mesh indices/120.mat,dropbox/Bottle/syms/120.mat
Bottle_121,dropbox/Bottle/boxes/121.mat,dropbox/Bottle/labels/121.mat,dropbox/Bottle/models/3614.obj,dropbox/Bottle/obbs/3614.obb,dropbox/Bottle/ops/121.mat,dropbox/Bottle/part mesh indices/121.mat,dropbox/Bottle/syms/121.mat
Bottle_122,dropbox/Bottle/boxes/122.mat,dropbox/Bottle/labels/122.mat,dropbox/Bottle/models/3615.obj,dropbox/Bottle/obbs/3615.obb,dropbox/Bottle/ops/122.mat,dropbox/Bottle/part mesh indices/122.mat,dropbox/Bottle/syms/122.mat
Bottle_123,dropbox/Bottle/boxes/123.mat,dropbox/Bottle/labels/123.mat,dropbox/Bottle/models/3616.obj,dropbox/Bottle/obbs/3616.obb,dropbox/Bottle/ops/123.mat,dropbox/Bottle/part mesh indices/123.mat,dropbox/Bottle/syms/123.mat
Bottle_124,dropbox/Bottle/boxes/124.mat,dropbox/Bottle/labels/124.mat,dropbox/Bottle/models/3617.obj,dropbox/Bottle/obbs/3617.obb,dropbox/Bottle/ops/124.mat,dropbox/Bottle/part mesh indices/124.mat,dropbox/Bottle/syms/124.mat
Bottle_125,dropbox/Bottle/boxes/125.mat,dropbox/Bottle/labels/125.mat,dropbox/Bottle/models/3618.obj,dropbox/Bottle/obbs/3618.obb,dropbox/Bottle/ops/125.mat,dropbox/Bottle/part mesh indices/125.mat,dropbox/Bottle/syms/125.mat
Bottle_126,dropbox/Bottle/boxes/126.mat,dropbox/Bottle/labels/126.mat,dropbox/Bottle/models/3619.obj,dropbox/Bottle/obbs/3619.obb,dropbox/Bottle/ops/126.mat,dropbox/Bottle/part mesh indices/126.mat,dropbox/Bottle/syms/126.mat
Bottle_127,dropbox/Bottle/boxes/127.mat,dropbox/Bottle/labels/127.mat,dropbox/Bottle/models/3620.obj,dropbox/Bottle/obbs/3620.obb,dropbox/Bottle/ops/127.mat,dropbox/Bottle/part mesh indices/127.mat,dropbox/Bottle/syms/127.mat
Bottle_128,dropbox/Bottle/boxes/128.mat,dropbox/Bottle/labels/128.mat,dropbox/Bottle/models/3621.obj,dropbox/Bottle/obbs/3621.obb,dropbox/Bottle/ops/128.mat,dropbox/Bottle/part mesh indices/128.mat,dropbox/Bottle/syms/128.mat
Bottle_129,dropbox/Bottle/boxes/129.mat,dropbox/Bottle/labels/129.mat,dropbox/Bottle/models/3622.obj,dropbox/Bottle/obbs/3622.obb,dropbox/Bottle/ops/129.mat,dropbox/Bottle/part mesh indices/129.mat,dropbox/Bottle/syms/129.mat
Bottle_13,dropbox/Bottle/boxes/13.mat,dropbox/Bottle/labels/13.mat,dropbox/Bottle/models/3424.obj,dropbox/Bottle/obbs/3424.obb,dropbox/Bottle/ops/13.mat,dropbox/Bottle/part mesh indices/13.mat,dropbox/Bottle/syms/13.mat
Bottle_130,dropbox/Bottle/boxes/130.mat,dropbox/Bottle/labels/130.mat,dropbox/Bottle/models/3623.obj,dropbox/Bottle/obbs/3623.obb,dropbox/Bottle/ops/130.mat,dropbox/Bottle/part mesh indices/130.mat,dropbox/Bottle/syms/130.mat
Bottle_131,dropbox/Bottle/boxes/131.mat,dropbox/Bottle/labels/131.mat,dropbox/Bottle/models/3624.obj,dropbox/Bottle/obbs/3624.obb,dropbox/Bottle/ops/131.mat,dropbox/Bottle/part mesh indices/131.mat,dropbox/Bottle/syms/131.mat
Bottle_132,dropbox/Bottle/boxes/132.mat,dropbox/Bottle/labels/132.mat,dropbox/Bottle/models/3625.obj,dropbox/Bottle/obbs/3625.obb,dropbox/Bottle/ops/132.mat,dropbox/Bottle/part mesh indices/132.mat,dropbox/Bottle/syms/132.mat
Bottle_133,dropbox/Bottle/boxes/133.mat,dropbox/Bottle/labels/133.mat,dropbox/Bottle/models/3628.obj,dropbox/Bottle/obbs/3628.obb,dropbox/Bottle/ops/133.mat,dropbox/Bottle/part mesh indices/133.mat,dropbox/Bottle/syms/133.mat
Bottle_134,dropbox/Bottle/boxes/134.mat,dropbox/Bottle/labels/134.mat,dropbox/Bottle/models/3629.obj,dropbox/Bottle/obbs/3629.obb,dropbox/Bottle/ops/134.mat,dropbox/Bottle/part mesh indices/134.mat,dropbox/Bottle/syms/134.mat
Bottle_135,dropbox/Bottle/boxes/135.mat,dropbox/Bottle/labels/135.mat,dropbox/Bottle/models/3630.obj,dropbox/Bottle/obbs/3630.obb,dropbox/Bottle/ops/135.mat,dropbox/Bottle/part mesh indices/135.mat,dropbox/Bottle/syms/135.mat
Bottle_136,dropbox/Bottle/boxes/136.mat,dropbox/Bottle/labels/136.mat,dropbox/Bottle/models/3631.obj,dropbox/Bottle/obbs/3631.obb,dropbox/Bottle/ops/136.mat,dropbox/Bottle/part mesh indices/136.mat,dropbox/Bottle/syms/136.mat
Bottle_137,dropbox/Bottle/boxes/137.mat,dropbox/Bottle/labels/137.mat,dropbox/Bottle/models/3632.obj,dropbox/Bottle/obbs/3632.obb,dropbox/Bottle/ops/137.mat,dropbox/Bottle/part mesh indices/137.mat,dropbox/Bottle/syms/137.mat
Bottle_138,dropbox/Bottle/boxes/138.mat,dropbox/Bottle/labels/138.mat,dropbox/Bottle/models/3633.obj,dropbox/Bottle/obbs/3633.obb,dropbox/Bottle/ops/138.mat,dropbox/Bottle/part mesh indices/138.mat,dropbox/Bottle/syms/138.mat
Bottle_139,dropbox/Bottle/boxes/139.mat,dropbox/Bottle/labels/139.mat,dropbox/Bottle/models/3635.obj,dropbox/Bottle/obbs/3635.obb,dropbox/Bottle/ops/139.mat,dropbox/Bottle/part mesh indices/139.mat,dropbox/Bottle/syms/139.mat
Bottle_14,dropbox/Bottle/boxes/14.mat,dropbox/Bottle/labels/14.mat,dropbox/Bottle/models/3425.obj,dropbox/Bottle/obbs/3425.obb,dropbox/Bottle/ops/14.mat,dropbox/Bottle/part mesh indices/14.mat,dropbox/Bottle/syms/14.mat
Bottle_140,dropbox/Bottle/boxes/140.mat,dropbox/Bottle/labels/140.mat,dropbox/Bottle/models/3636.obj,dropbox/Bottle/obbs/3636.obb,dropbox/Bottle/ops/140.mat,dropbox/Bottle/part mesh indices/140.mat,dropbox/Bottle/syms/140.mat
Bottle_141,dropbox/Bottle/boxes/141.mat,dropbox/Bottle/labels/141.mat,dropbox/Bottle/models/3637.obj,dropbox/Bottle/obbs/3637.obb,dropbox/Bottle/ops/141.mat,dropbox/Bottle/part mesh indices/141.mat,dropbox/Bottle/syms/141.mat
Bottle_142,dropbox/Bottle/boxes/142.mat,dropbox/Bottle/labels/142.mat,dropbox/Bottle/models/3638.obj,dropbox/Bottle/obbs/3638.obb,dropbox/Bottle/ops/142.mat,dropbox/Bottle/part mesh indices/142.mat,dropbox/Bottle/syms/142.mat
Bottle_143,dropbox/Bottle/boxes/143.mat,dropbox/Bottle/labels/143.mat,dropbox/Bottle/models/3639.obj,dropbox/Bottle/obbs/3639.obb,dropbox/Bottle/ops/143.mat,dropbox/Bottle/part mesh indices/143.mat,dropbox/Bottle/syms/143.mat
Bottle_144,dropbox/Bottle/boxes/144.mat,dropbox/Bottle/labels/144.mat,dropbox/Bottle/models/3640.obj,dropbox/Bottle/obbs/3640.obb,dropbox/Bottle/ops/144.mat,dropbox/Bottle/part mesh indices/144.mat,dropbox/Bottle/syms/144.mat
Bottle_145,dropbox/Bottle/boxes/145.mat,dropbox/Bottle/labels/145.mat,dropbox/Bottle/models/3641.obj,dropbox/Bottle/obbs/3641.obb,dropbox/Bottle/ops/145.mat,dropbox/Bottle/part mesh indices/145.mat,dropbox/Bottle/syms/145.mat
Bottle_146,dropbox/Bottle/boxes/146.mat,dropbox/Bottle/labels/146.mat,dropbox/Bottle/models/3642.obj,dropbox/Bottle/obbs/3642.obb,dropbox/Bottle/ops/146.mat,dropbox/Bottle/part mesh indices/146.mat,dropbox/Bottle/syms/146.mat
